height_cm,attacking_overall,defending_overall,pace,shooting,passing,dribbling,physic,skill_overall,movement_overall,power_overall,mentality_overall,goalkeeping_overall,forward,midfielder,defender,goalkeeper
181,51,48,71,53,59,59,52,55,67,55,51,10,1,0,0,0
194,57,62,69,51,65,62,74,61,58,65,59,10,0,1,0,0
187,69,66,68,68,74,74,78,74,72,77,70,11,0,1,0,0
180,58,33,63,62,59,67,49,58,60,53,47,10,0,1,0,0
186,68,77,73,59,72,75,80,70,68,70,73,11,0,0,1,0
176,48,20,69,52,41,48,37,36,57,42,38,8,1,0,0,0
192,16,18,28,18,25,27,29,14,33,34,24,52,0,0,0,1
174,47,47,74,54,55,60,55,53,70,58,50,10,0,1,0,0
178,44,47,54,42,51,52,50,42,57,49,48,11,0,1,0,0
174,72,44,63,77,70,74,65,73,67,70,71,10,1,0,0,0
186,76,39,90,84,79,84,77,80,84,81,73,11,0,1,0,0
186,67,70,79,64,68,70,73,70,73,73,63,11,0,0,1,0
186,42,59,58,32,42,49,64,38,52,54,45,11,0,0,1,0
193,70,32,54,70,69,70,73,67,60,77,62,12,1,0,0,0
182,53,62,71,50,61,61,66,60,67,65,54,10,0,0,1,0
190,40,61,53,35,34,38,68,32,50,54,46,9,0,0,1,0
180,52,22,68,57,54,60,70,55,64,63,52,12,1,0,0,0
180,49,58,74,38,55,62,76,53,68,65,48,12,0,0,1,0
180,69,45,86,77,76,81,63,75,82,71,63,9,0,1,0,0
174,60,67,72,53,65,70,75,64,69,67,67,11,0,0,1,0
180,41,54,62,34,51,58,57,47,59,50,48,12,0,0,1,0
188,66,27,52,70,67,70,73,67,60,72,63,11,1,0,0,0
195,10,11,28,18,25,27,29,15,31,36,21,53,0,0,0,1
178,57,43,87,57,60,64,63,59,74,65,57,11,0,1,0,0
183,61,71,70,52,65,73,78,63,69,68,64,11,0,0,1,0
178,70,35,93,77,77,86,56,79,86,67,66,10,1,0,0,0
182,61,25,86,63,59,66,79,53,77,72,61,11,1,0,0,0
190,13,12,28,18,25,27,29,16,35,37,21,55,0,0,0,1
161,61,28,83,67,76,79,37,76,84,58,56,14,0,1,0,0
182,39,67,60,30,50,64,62,49,65,53,52,11,0,0,1,0
172,55,53,89,57,59,68,46,56,79,49,54,9,0,1,0,0
187,14,15,28,18,25,27,29,15,45,45,22,67,0,0,0,1
173,44,26,70,50,48,55,38,46,63,47,41,11,0,1,0,0
176,56,64,53,61,64,58,69,63,57,69,56,10,0,1,0,0
184,62,43,81,69,61,71,65,62,73,62,57,10,0,1,0,0
196,13,11,28,18,25,27,29,13,28,36,20,56,0,0,0,1
173,49,27,84,51,52,65,50,51,75,54,44,11,0,1,0,0
191,41,66,39,32,48,46,71,42,43,55,52,13,0,0,1,0
177,71,31,79,74,65,75,81,64,79,79,65,11,1,0,0,0
172,58,29,80,63,55,67,47,59,72,59,45,12,1,0,0,0
171,55,55,78,59,56,68,72,60,77,69,57,12,0,0,1,0
179,63,77,65,65,70,63,77,65,65,70,62,10,0,1,0,0
181,54,69,64,47,65,66,72,60,66,67,63,11,0,1,0,0
191,63,26,63,71,52,62,76,55,57,72,57,11,1,0,0,0
188,53,63,62,49,55,56,75,49,58,62,56,11,0,0,1,0
182,64,32,68,74,52,69,74,62,68,72,59,13,1,0,0,0
183,67,66,63,75,81,77,76,81,65,73,74,12,0,1,0,0
179,58,63,71,51,65,69,71,62,70,68,54,10,0,1,0,0
180,53,67,76,39,64,69,61,61,73,57,58,11,0,0,1,0
182,50,24,73,59,47,59,49,48,65,53,39,11,1,0,0,0
170,47,61,78,34,56,64,67,54,76,59,54,12,0,0,1,0
180,52,65,75,57,66,68,76,60,72,72,65,11,0,1,0,0
181,46,36,81,47,52,57,59,49,67,53,47,10,0,1,0,0
190,78,48,80,83,81,83,75,84,80,78,72,12,1,0,0,0
195,17,16,28,18,25,27,29,17,47,43,28,64,0,0,0,1
184,54,67,70,52,59,61,75,55,66,71,59,12,0,0,1,0
190,57,56,67,57,64,64,73,60,64,68,61,10,0,1,0,0
190,28,53,42,24,30,28,61,25,41,48,36,8,0,0,1,0
178,42,56,69,30,48,51,59,44,65,50,47,10,0,0,1,0
185,29,57,59,21,28,33,56,27,53,45,39,9,0,0,1,0
184,52,53,66,54,61,60,73,57,64,64,60,12,0,1,0,0
194,18,16,28,18,25,27,29,17,55,45,24,70,0,0,0,1
173,41,56,73,33,49,55,65,44,68,55,46,12,0,0,1,0
196,21,18,28,18,25,27,29,32,60,54,39,76,0,0,0,1
190,49,23,69,55,43,52,62,43,54,58,41,9,0,1,0,0
183,46,29,72,54,40,52,63,42,60,54,49,10,1,0,0,0
185,35,56,70,35,36,55,64,38,63,57,43,10,0,0,1,0
180,60,68,65,60,67,66,73,65,66,73,65,11,0,1,0,0
184,50,66,69,46,58,62,65,54,64,64,58,12,0,1,0,0
188,17,14,28,18,25,27,29,18,31,31,25,63,0,0,0,1
183,55,62,63,55,62,67,66,60,65,61,61,9,0,1,0,0
175,49,53,62,54,54,61,55,56,59,55,54,12,0,1,0,0
183,63,32,76,64,66,69,55,67,70,61,54,8,0,1,0,0
181,36,63,52,24,37,45,71,34,56,53,45,11,0,0,1,0
183,65,35,67,68,54,65,84,52,64,76,62,13,1,0,0,0
186,64,23,77,71,60,71,67,57,73,69,64,12,1,0,0,0
176,59,41,62,64,60,62,44,58,64,56,51,11,0,1,0,0
185,37,61,61,27,38,52,71,39,60,56,46,11,0,0,1,0
184,42,70,63,32,39,52,69,36,59,51,49,11,0,0,1,0
182,64,19,80,67,56,69,56,55,73,60,50,12,1,0,0,0
194,17,13,28,18,25,27,29,18,45,43,28,60,0,0,0,1
175,45,58,73,38,50,63,55,52,69,51,48,11,0,0,1,0
164,36,49,75,30,41,53,37,41,74,43,39,11,0,0,1,0
173,59,63,67,63,66,72,69,65,73,67,64,10,0,1,0,0
180,66,31,76,71,61,71,73,61,72,73,60,8,1,0,0,0
180,57,60,66,50,60,65,65,58,64,57,56,11,0,0,1,0
169,50,33,74,59,53,74,33,59,76,45,49,10,0,1,0,0
183,80,35,90,81,79,85,68,80,84,73,69,11,0,1,0,0
178,59,59,63,57,68,66,71,66,63,70,64,12,0,1,0,0
187,47,20,56,53,37,50,60,37,53,58,43,11,1,0,0,0
185,53,35,68,54,62,65,55,59,62,57,50,10,0,1,0,0
189,52,87,72,41,64,70,79,54,69,72,65,11,0,0,1,0
172,58,71,80,55,72,75,67,71,79,69,69,14,0,0,1,0
178,66,75,53,66,72,74,73,68,65,67,76,10,0,1,0,0
174,64,39,85,71,74,75,68,72,79,72,63,10,0,1,0,0
185,65,35,75,70,61,71,70,62,73,69,61,9,1,0,0,0
172,55,66,73,54,64,69,70,57,72,68,62,10,0,1,0,0
187,35,55,59,25,40,42,68,37,52,50,39,10,0,0,1,0
185,45,20,63,53,41,50,58,38,57,57,43,13,1,0,0,0
182,61,19,77,68,52,73,62,57,73,65,50,9,1,0,0,0
168,61,37,84,73,67,79,47,74,84,60,60,11,1,0,0,0
188,51,70,58,39,52,53,74,52,56,59,54,12,0,0,1,0
167,54,29,78,59,61,68,56,53,79,62,52,9,0,1,0,0
183,11,14,28,18,25,27,29,14,39,42,22,58,0,0,0,1
183,50,65,68,39,59,62,67,55,65,59,55,11,0,0,1,0
171,54,29,72,60,61,72,55,62,73,53,51,9,0,1,0,0
196,22,16,28,18,25,27,29,19,45,48,27,66,0,0,0,1
178,60,51,68,65,60,62,68,62,66,68,55,10,0,1,0,0
180,69,30,78,71,70,72,58,72,75,64,60,13,0,1,0,0
175,61,29,74,67,56,69,66,56,69,65,51,10,0,1,0,0
170,43,53,76,36,48,54,58,43,69,50,45,11,0,0,1,0
184,62,39,75,73,62,70,84,59,71,76,68,12,1,0,0,0
175,51,30,83,55,47,59,52,48,74,56,51,13,0,1,0,0
180,64,71,77,55,69,70,65,62,72,61,59,9,0,0,1,0
175,56,63,65,55,62,63,64,63,65,64,57,10,0,0,1,0
183,56,19,55,64,49,61,55,51,55,62,46,9,1,0,0,0
183,11,11,28,18,25,27,29,16,30,32,17,45,0,0,0,1
175,53,69,80,36,65,70,72,54,75,60,60,11,0,0,1,0
174,39,57,62,31,39,58,51,43,63,44,47,10,0,0,1,0
175,53,55,78,49,56,58,61,53,69,59,49,10,0,1,0,0
179,47,59,72,39,48,53,76,45,68,61,54,10,0,0,1,0
185,62,38,73,64,60,68,70,61,66,70,61,11,1,0,0,0
176,57,33,77,61,56,67,55,59,70,58,45,9,1,0,0,0
175,53,60,71,49,60,63,70,62,69,67,59,13,0,0,1,0
176,45,16,81,55,39,61,43,45,73,50,37,11,1,0,0,0
181,64,68,74,65,70,71,71,70,72,70,68,11,0,0,1,0
180,62,68,68,59,68,65,74,69,68,73,65,10,0,0,1,0
178,12,13,28,18,25,27,29,13,34,32,20,49,0,0,0,1
184,45,67,46,38,45,49,81,40,47,66,45,11,0,0,1,0
185,38,64,49,29,43,46,77,37,52,60,52,10,0,0,1,0
192,49,70,49,44,53,51,81,50,49,64,56,9,0,0,1,0
189,54,73,61,41,58,54,76,55,60,63,59,12,0,0,1,0
191,15,13,28,18,25,27,29,22,57,42,34,66,0,0,0,1
180,46,18,63,58,40,55,46,43,61,55,44,9,1,0,0,0
185,41,60,71,31,43,53,63,38,65,50,45,10,0,0,1,0
193,56,24,53,61,48,56,69,50,48,60,49,13,1,0,0,0
184,54,25,63,66,41,59,71,46,62,67,51,11,1,0,0,0
185,57,62,73,60,57,61,71,56,67,69,58,9,0,0,1,0
181,21,14,28,18,25,27,29,25,60,46,39,65,0,0,0,1
172,55,49,82,60,64,71,49,66,76,53,56,12,0,1,0,0
180,31,53,60,24,29,34,57,25,53,48,35,11,0,0,1,0
178,41,26,68,47,40,51,44,40,59,44,40,11,1,0,0,0
181,54,27,89,58,58,67,64,60,76,64,53,9,1,0,0,0
182,65,38,63,69,62,76,62,67,70,68,61,11,1,0,0,0
189,49,62,70,42,54,58,73,50,62,62,50,11,0,0,1,0
185,40,64,77,41,40,46,79,41,69,72,52,12,0,0,1,0
190,64,34,39,70,58,63,74,60,43,69,63,10,1,0,0,0
190,55,69,47,52,58,54,74,58,49,61,55,11,0,0,1,0
183,47,29,85,55,51,63,56,51,75,58,48,11,0,1,0,0
194,16,13,28,18,25,27,29,16,44,46,18,64,0,0,0,1
192,53,26,56,58,42,52,68,40,53,63,48,10,1,0,0,0
186,41,59,67,31,42,51,70,39,63,54,48,11,0,0,1,0
195,10,12,28,18,25,27,29,14,33,35,19,54,0,0,0,1
182,57,17,67,60,54,55,64,45,62,62,54,10,1,0,0,0
190,16,13,28,18,25,27,29,16,45,42,26,62,0,0,0,1
175,53,48,61,55,56,59,47,56,63,50,52,13,0,1,0,0
168,49,22,79,51,50,62,46,49,70,49,40,11,0,1,0,0
181,14,9,28,18,25,27,29,17,47,39,18,57,0,0,0,1
186,59,52,80,59,61,68,73,56,75,72,57,10,0,1,0,0
178,52,67,79,47,61,67,69,56,73,63,60,11,0,0,1,0
172,40,51,68,36,42,49,64,41,65,54,45,10,0,0,1,0
182,64,74,74,62,74,74,79,74,72,76,67,11,0,0,1,0
180,41,59,61,29,43,46,59,39,56,47,44,11,0,0,1,0
181,57,70,59,60,67,73,72,70,68,72,66,9,0,1,0,0
183,49,48,71,49,59,61,58,55,64,58,56,8,0,1,0,0
184,55,66,62,47,61,58,71,57,65,64,56,12,0,0,1,0
179,64,69,62,59,72,70,67,71,67,69,64,12,0,0,1,0
175,38,53,55,32,46,50,51,43,58,46,46,12,0,0,1,0
182,54,57,73,57,59,63,68,56,70,67,58,11,0,1,0,0
188,52,76,62,53,56,57,75,53,63,70,63,10,0,0,1,0
180,51,56,65,56,62,67,62,64,65,61,57,12,0,1,0,0
187,16,18,28,18,25,27,29,26,46,36,25,57,0,0,0,1
179,64,69,66,65,63,64,73,61,66,74,64,10,0,1,0,0
186,54,83,81,43,62,68,81,54,72,68,62,10,0,0,1,0
184,43,69,58,32,44,48,57,43,57,52,45,10,0,0,1,0
184,58,58,72,62,65,64,71,62,63,67,61,10,0,1,0,0
188,20,13,28,18,25,27,29,24,49,45,25,67,0,0,0,1
182,60,58,69,59,66,67,76,61,70,69,61,10,0,1,0,0
183,61,52,75,64,68,73,68,68,74,66,62,10,0,1,0,0
184,14,11,28,18,25,27,29,15,33,38,21,58,0,0,0,1
185,45,54,54,41,47,47,62,42,56,50,49,11,0,0,1,0
177,54,24,73,58,59,68,54,60,71,58,46,12,1,0,0,0
173,49,54,58,47,71,78,58,67,71,57,63,9,0,1,0,0
184,19,17,28,18,25,27,29,20,42,40,26,57,0,0,0,1
178,55,55,63,57,62,64,55,61,65,55,55,11,0,1,0,0
182,48,64,67,34,55,60,67,47,62,54,52,10,0,0,1,0
196,17,14,28,18,25,27,29,19,54,46,32,69,0,0,0,1
181,59,71,78,55,68,70,74,62,73,65,68,12,0,0,1,0
175,53,17,82,57,52,70,48,49,75,55,44,11,0,1,0,0
181,60,43,78,55,61,64,65,60,68,67,51,11,0,1,0,0
178,53,66,61,42,64,66,66,66,65,59,57,11,0,0,1,0
185,42,66,71,28,51,54,77,43,62,57,52,12,0,0,1,0
185,48,64,62,36,49,45,73,38,59,59,52,11,0,0,1,0
175,63,32,86,67,64,70,65,65,80,66,60,12,1,0,0,0
183,42,64,58,23,50,51,75,42,58,56,47,9,0,0,1,0
181,11,12,28,18,25,27,29,16,34,36,18,52,0,0,0,1
190,12,10,28,18,25,27,29,15,29,29,20,47,0,0,0,1
192,40,67,41,25,49,45,78,38,44,56,52,11,0,0,1,0
188,19,13,28,18,25,27,29,30,52,40,29,55,0,0,0,1
175,64,63,73,68,72,74,73,70,72,73,69,11,0,1,0,0
176,44,59,76,36,51,60,63,50,71,52,48,10,0,0,1,0
185,20,16,28,18,25,27,29,20,48,44,29,63,0,0,0,1
171,42,19,71,44,45,50,39,41,63,43,39,11,1,0,0,0
183,58,64,77,53,62,60,77,57,70,67,61,8,0,0,1,0
183,61,26,65,62,53,62,69,51,59,62,53,10,1,0,0,0
170,56,25,80,60,61,67,47,58,73,54,47,11,0,1,0,0
202,39,58,54,25,40,41,74,34,45,47,42,10,0,0,1,0
182,57,41,61,60,60,63,69,57,63,65,61,10,0,1,0,0
176,51,69,60,35,58,66,70,49,63,54,56,10,0,0,1,0
175,53,63,58,53,67,67,66,66,66,68,64,11,0,1,0,0
170,55,26,72,57,52,63,47,52,69,52,44,12,0,1,0,0
179,52,63,70,45,60,60,65,53,67,60,56,10,0,1,0,0
187,48,33,81,49,53,59,55,51,70,52,47,11,0,1,0,0
195,38,58,53,32,41,36,60,34,47,48,45,11,0,0,1,0
173,54,43,76,55,61,66,47,52,70,47,51,10,0,1,0,0
185,21,14,28,18,25,27,29,15,47,44,28,62,0,0,0,1
191,52,58,57,51,59,58,71,58,54,63,57,11,0,1,0,0
182,34,56,71,23,40,59,56,41,68,49,42,10,0,0,1,0
181,62,74,62,61,71,71,69,64,69,68,68,11,0,1,0,0
188,41,61,45,32,47,55,69,45,51,55,50,9,0,0,1,0
185,52,30,86,54,59,64,53,54,74,53,47,8,1,0,0,0
181,44,63,74,35,52,61,58,49,69,54,53,10,0,0,1,0
185,60,57,60,55,64,65,60,62,59,57,58,12,0,1,0,0
172,60,42,83,61,64,68,57,63,79,59,61,11,0,1,0,0
186,77,31,60,81,68,72,74,65,59,78,68,11,1,0,0,0
188,70,66,84,70,70,75,76,69,74,71,68,12,0,1,0,0
183,42,68,61,30,55,62,67,49,63,55,53,11,0,0,1,0
174,47,55,63,43,51,62,62,52,64,56,46,11,0,1,0,0
174,52,19,75,60,59,69,52,58,75,60,50,10,0,1,0,0
188,15,16,28,18,25,27,29,16,52,41,29,69,0,0,0,1
187,14,13,28,18,25,27,29,13,35,37,22,53,0,0,0,1
185,52,70,48,44,67,69,72,64,59,58,60,11,0,0,1,0
184,57,36,54,60,53,54,64,50,54,63,52,11,1,0,0,0
175,65,34,85,73,67,76,61,69,79,65,61,12,1,0,0,0
168,62,69,78,57,62,72,62,63,76,64,59,11,0,0,1,0
196,20,16,28,18,25,27,29,19,46,42,22,54,0,0,0,1
178,52,57,68,50,59,64,61,59,66,59,55,11,0,1,0,0
180,59,40,83,71,53,70,80,54,81,76,65,10,1,0,0,0
188,64,53,70,61,68,69,79,61,66,73,60,11,0,1,0,0
193,17,15,28,18,25,27,29,17,42,38,25,57,0,0,0,1
165,54,52,78,64,60,68,48,66,76,62,56,12,0,1,0,0
184,50,61,60,39,55,53,75,45,63,64,53,12,0,0,1,0
190,13,12,28,18,25,27,29,13,37,38,25,59,0,0,0,1
178,60,72,79,54,68,69,69,67,74,63,66,14,0,0,1,0
191,11,11,28,18,25,27,29,11,33,33,24,55,0,0,0,1
190,17,18,28,18,25,27,29,20,31,37,28,60,0,0,0,1
184,56,55,69,54,63,67,55,62,66,58,55,10,0,1,0,0
172,60,29,77,65,62,71,61,65,75,65,56,11,0,1,0,0
185,47,64,55,48,60,57,74,51,57,65,57,11,0,1,0,0
178,59,42,73,67,49,63,65,50,69,68,49,13,1,0,0,0
184,43,56,65,39,49,51,59,45,60,49,47,11,0,1,0,0
175,46,49,67,43,51,54,65,50,63,55,52,10,0,1,0,0
185,53,18,69,62,48,66,66,51,68,69,47,10,1,0,0,0
194,12,10,28,18,25,27,29,14,34,36,20,58,0,0,0,1
178,61,70,71,53,64,70,76,59,69,69,69,11,0,0,1,0
185,47,71,77,39,59,64,76,56,69,60,64,12,0,0,1,0
176,59,32,78,61,62,70,55,62,75,60,55,12,0,1,0,0
173,68,47,58,70,75,77,48,76,69,59,62,13,0,1,0,0
175,48,65,71,36,54,66,66,52,69,52,57,11,0,0,1,0
184,55,48,70,53,56,57,61,53,65,61,54,10,0,0,1,0
176,54,42,68,56,60,71,63,63,67,63,55,11,0,1,0,0
188,13,11,28,18,25,27,29,16,34,38,23,54,0,0,0,1
178,63,33,80,67,58,65,72,55,70,71,54,10,1,0,0,0
181,46,16,83,53,46,55,43,47,69,49,40,11,0,1,0,0
184,51,75,78,33,60,68,75,52,72,55,64,11,0,0,1,0
169,47,61,78,43,52,65,51,49,75,51,52,11,0,0,1,0
176,48,57,77,41,56,64,58,52,71,53,51,13,0,0,1,0
191,54,62,72,56,54,59,77,49,66,70,51,9,0,0,1,0
185,58,33,71,65,55,67,70,56,67,66,60,10,1,0,0,0
181,47,33,75,41,51,61,54,47,72,56,43,10,0,1,0,0
188,58,25,49,63,52,60,73,53,53,65,58,11,1,0,0,0
187,15,13,28,18,25,27,29,15,55,47,34,64,0,0,0,1
185,15,12,28,18,25,27,29,16,53,39,30,61,0,0,0,1
192,55,54,63,50,54,55,65,52,59,59,48,10,0,0,1,0
175,56,25,81,60,62,68,53,56,74,54,54,12,1,0,0,0
188,18,12,28,18,25,27,29,18,58,47,33,64,0,0,0,1
181,69,21,62,70,65,65,66,58,67,69,59,12,1,0,0,0
190,41,62,61,34,41,42,68,37,54,56,42,12,0,0,1,0
191,46,78,68,32,53,55,74,46,61,58,57,11,0,0,1,0
192,14,14,28,18,25,27,29,15,43,43,30,59,0,0,0,1
186,39,59,64,34,44,49,72,41,58,59,47,9,0,0,1,0
188,13,11,28,18,25,27,29,11,37,34,22,50,0,0,0,1
173,49,56,69,46,57,57,64,55,65,60,50,12,0,0,1,0
163,53,26,61,56,63,68,45,67,62,53,50,12,0,1,0,0
184,66,73,75,58,69,74,64,65,72,60,65,11,0,0,1,0
185,51,66,61,40,62,61,69,59,63,60,53,11,0,1,0,0
181,58,72,69,46,63,69,69,58,66,61,58,11,0,0,1,0
182,67,29,76,72,62,74,68,61,77,71,61,11,1,0,0,0
192,53,33,61,62,47,62,72,49,58,70,48,11,1,0,0,0
176,65,51,75,64,68,70,58,68,73,65,59,10,0,1,0,0
180,57,40,71,59,68,69,59,64,73,65,57,12,0,1,0,0
184,15,14,28,18,25,27,29,17,47,45,29,59,0,0,0,1
183,12,13,28,18,25,27,29,14,32,38,23,56,0,0,0,1
182,70,34,69,77,74,76,57,75,71,63,63,10,1,0,0,0
185,56,23,45,60,48,57,67,46,52,60,52,10,1,0,0,0
178,59,58,66,58,61,63,69,57,66,66,59,12,0,1,0,0
175,61,45,76,63,60,66,61,62,71,67,49,10,1,0,0,0
187,50,58,59,38,52,56,68,49,60,54,53,10,0,0,1,0
175,59,58,64,64,68,69,63,69,69,70,62,11,0,1,0,0
187,14,15,28,18,25,27,29,13,53,47,28,68,0,0,0,1
176,63,31,82,65,67,74,47,61,78,53,50,10,0,1,0,0
175,48,64,82,38,61,68,64,63,75,57,61,10,0,0,1,0
184,64,26,63,67,56,63,65,56,60,67,56,13,1,0,0,0
178,48,18,63,52,40,55,53,37,63,55,41,10,1,0,0,0
185,61,33,71,66,56,67,69,64,68,69,53,12,1,0,0,0
175,65,51,60,64,73,78,40,74,69,52,63,10,0,1,0,0
179,16,16,28,18,25,27,29,22,58,49,32,71,0,0,0,1
178,69,29,81,69,61,72,67,57,75,70,66,11,1,0,0,0
182,44,62,76,33,53,55,61,45,62,55,51,10,0,0,1,0
183,54,70,63,54,64,64,78,63,59,74,64,12,0,0,1,0
186,63,31,78,67,54,69,77,50,70,70,61,9,1,0,0,0
175,49,42,68,49,59,62,42,59,65,51,49,12,0,1,0,0
178,48,59,68,48,49,52,60,42,61,56,53,10,0,0,1,0
177,51,54,77,49,57,64,66,53,73,54,50,9,0,0,1,0
185,51,46,72,52,55,62,53,51,68,55,47,9,1,0,0,0
176,54,66,50,55,62,59,72,55,57,67,67,11,0,1,0,0
186,43,67,66,33,48,54,64,43,64,49,54,11,0,0,1,0
172,59,53,83,64,62,72,69,58,78,70,59,11,0,1,0,0
187,12,14,28,18,25,27,29,16,38,42,17,51,0,0,0,1
175,71,72,72,66,74,77,68,76,75,67,72,14,0,0,1,0
168,55,64,72,50,61,67,50,57,71,54,54,12,0,0,1,0
180,50,58,68,55,57,61,61,56,64,58,57,10,0,1,0,0
181,50,19,71,57,46,58,54,48,66,58,45,10,1,0,0,0
187,36,65,61,24,41,34,71,30,57,55,45,9,0,0,1,0
176,55,50,65,48,62,63,49,59,61,49,51,12,0,1,0,0
195,19,15,28,18,25,27,29,17,47,40,19,58,0,0,0,1
185,69,32,78,76,62,72,66,65,72,70,61,11,1,0,0,0
186,57,17,63,69,51,66,54,56,58,60,47,11,1,0,0,0
183,49,54,55,51,57,59,64,54,56,59,56,10,0,1,0,0
181,39,64,55,30,37,37,56,34,55,50,43,10,0,0,1,0
171,38,54,62,33,40,50,55,39,60,46,43,10,0,0,1,0
179,62,70,72,64,72,75,81,68,73,76,69,10,0,1,0,0
191,66,76,66,65,70,70,84,67,67,76,72,9,0,1,0,0
183,50,59,66,44,52,60,64,49,63,54,50,10,0,0,1,0
191,58,35,67,67,46,64,73,48,62,70,52,12,1,0,0,0
186,17,16,28,18,25,27,29,17,47,40,26,52,0,0,0,1
170,61,34,68,63,63,68,35,64,74,51,56,11,0,1,0,0
174,59,42,63,64,77,72,70,73,66,68,66,10,0,1,0,0
173,39,22,90,43,48,66,29,49,75,36,42,10,0,1,0,0
180,55,27,84,63,59,67,52,58,77,62,47,10,0,1,0,0
168,61,64,83,69,70,73,61,70,80,72,67,10,0,1,0,0
185,51,66,71,46,65,66,67,57,60,59,64,10,0,1,0,0
187,43,70,60,26,51,51,69,45,59,50,51,10,0,0,1,0
180,46,52,63,41,56,50,54,46,60,51,49,9,0,1,0,0
170,51,26,75,56,53,67,33,50,71,46,42,10,1,0,0,0
178,49,23,72,51,46,58,59,44,67,52,51,10,0,1,0,0
172,44,50,67,39,47,51,51,44,66,49,47,11,0,0,1,0
184,52,65,61,57,63,72,75,61,65,68,70,12,0,1,0,0
188,49,63,67,46,54,60,79,49,66,70,55,11,0,1,0,0
176,37,57,72,26,42,52,65,42,66,50,50,11,0,0,1,0
180,55,31,59,55,60,64,57,62,59,57,49,9,0,1,0,0
181,16,13,28,18,25,27,29,18,41,39,22,55,0,0,0,1
194,62,37,70,61,57,64,71,53,63,66,51,10,1,0,0,0
183,55,39,52,63,67,69,59,68,64,62,59,11,0,1,0,0
185,16,18,28,18,25,27,29,23,38,43,27,53,0,0,0,1
195,14,11,28,18,25,27,29,14,30,33,22,49,0,0,0,1
181,52,64,71,47,59,62,72,57,68,68,56,11,0,0,1,0
179,73,34,81,79,81,90,60,84,84,69,67,11,1,0,0,0
169,63,44,78,69,71,82,54,75,82,66,61,12,0,1,0,0
182,46,18,51,55,35,49,66,38,50,61,42,10,1,0,0,0
175,40,59,78,33,44,57,67,44,73,58,47,11,0,0,1,0
160,47,44,75,49,63,64,38,61,72,41,53,9,0,1,0,0
189,14,15,28,18,25,27,29,16,37,38,22,58,0,0,0,1
170,47,25,71,52,50,58,55,50,70,56,46,10,0,1,0,0
186,43,68,65,29,51,53,67,42,62,53,52,11,0,0,1,0
174,54,63,72,47,60,66,67,56,70,62,58,9,0,0,1,0
173,50,48,66,53,61,64,52,60,65,57,52,9,0,1,0,0
172,51,45,72,62,61,66,48,65,73,63,53,11,0,1,0,0
186,47,70,78,34,52,60,72,47,71,62,55,9,0,0,1,0
175,55,29,66,62,59,65,51,60,66,54,50,10,0,1,0,0
189,62,48,70,66,68,65,66,68,62,65,60,13,0,1,0,0
178,52,15,73,56,54,70,48,55,70,53,45,11,1,0,0,0
179,39,66,52,25,47,47,70,37,55,57,46,11,0,0,1,0
170,64,67,64,67,77,78,66,78,73,69,70,12,0,1,0,0
172,52,36,68,58,60,63,50,57,64,54,48,11,0,1,0,0
174,54,60,74,46,60,62,59,55,74,53,56,10,0,0,1,0
172,44,15,68,56,43,60,41,49,63,48,40,9,1,0,0,0
180,52,58,80,44,58,68,52,52,72,50,56,10,1,0,0,0
182,57,25,81,64,43,65,68,47,73,70,50,10,1,0,0,0
192,49,70,59,47,47,57,77,41,60,65,53,9,0,0,1,0
173,59,37,66,69,62,64,63,62,64,66,60,11,0,1,0,0
165,62,64,75,58,70,72,55,67,77,53,63,10,0,1,0,0
176,42,62,71,31,44,60,61,39,70,49,47,12,0,0,1,0
174,60,19,79,63,52,65,61,47,73,65,51,12,1,0,0,0
180,50,63,57,49,63,69,75,61,61,65,63,12,0,1,0,0
183,55,53,67,56,59,63,66,56,64,65,55,12,0,1,0,0
182,46,68,67,36,48,51,72,40,64,62,51,11,0,0,1,0
188,34,61,63,24,32,40,68,30,61,55,41,11,0,0,1,0
180,51,35,69,54,57,61,54,56,65,54,48,9,0,1,0,0
165,54,41,80,61,60,66,53,57,78,60,54,13,0,1,0,0
183,54,59,77,51,58,62,67,55,68,64,56,12,0,0,1,0
187,35,60,54,28,42,39,75,35,56,60,43,10,0,0,1,0
199,20,14,28,18,25,27,29,19,37,42,24,61,0,0,0,1
172,69,56,72,69,76,76,45,73,77,60,65,10,0,1,0,0
180,53,61,64,52,65,68,69,61,63,63,60,11,0,1,0,0
185,16,13,28,18,25,27,29,24,45,44,27,63,0,0,0,1
180,64,63,77,65,68,70,79,70,73,75,66,13,0,1,0,0
181,49,66,75,40,54,60,78,49,65,68,51,12,0,0,1,0
187,19,15,28,18,25,27,29,19,52,46,30,68,0,0,0,1
174,57,31,69,58,59,63,48,59,64,54,50,11,0,1,0,0
173,46,58,63,28,50,58,61,45,63,48,42,10,0,0,1,0
179,47,29,59,46,53,59,42,55,60,42,43,11,0,1,0,0
174,30,51,61,25,32,33,51,25,58,44,40,11,0,0,1,0
188,10,13,28,18,25,27,29,14,37,38,20,51,0,0,0,1
198,15,11,28,18,25,27,29,20,43,40,26,64,0,0,0,1
181,50,59,69,43,59,61,57,60,67,53,53,10,0,0,1,0
188,13,17,28,18,25,27,29,14,47,39,29,55,0,0,0,1
188,50,55,62,53,57,61,62,56,62,60,52,10,0,1,0,0
183,66,64,37,68,73,67,71,72,52,69,69,12,0,1,0,0
